customer_id,ad_soyad,yas,cinsiyet,sehir,egitim,meslek_durumu,aylik_gelir_tl,medeni_durum,musteri_kkb_skoru,kayit_tarihi
C03351,Uz. Güçlüer Akçay,18,Kadın,İstanbul,Lisans,İşveren,26544.86,Boşanmış,1252,2020-10-31
C03352,Uz. Alabezek Soykan Şafak Şama,26,Kadın,İstanbul,Yüksek Lisans,Ücretli Çalışan,12124.66,Evli,1488,2024-10-23
C03353,Cantez Eraslan,37,Kadın,Ankara,Lise,Serbest Meslek,9349.84,Evli,1499,2021-12-09
C03354,Cabir Tarhan,22,Erkek,İstanbul,Yüksek Lisans,Serbest Meslek,21224.67,Bekar,1479,2021-03-16
C03355,Suphi Ergül,50,Kadın,İstanbul,Yüksek Lisans,Ücretli Çalışan,44433.91,Dul,1158,2023-11-03
C03356,Yrd. Doç. Acarkan Soylu Bilge,39,Kadın,İstanbul,Lise,Ücretli Çalışan,17599.91,Boşanmış,1608,2023-01-28
C03357,Öğr. Balatekin Alanalp Alemdar,42,Erkek,İstanbul,Yüksek Lisans,Ücretli Çalışan,17006.56,Boşanmış,1389,2022-03-27
C03358,Semender Tarhan,26,Erkek,Ankara,Lise,Ücretli Çalışan,31086.77,Boşanmış,1614,2023-08-09
C03359,Haliye Yaşar Zorlu,51,Erkek,Denizli,Lisans,Serbest Meslek,17332.21,Boşanmış,1335,2019-11-05
C03360,Prof. Bilender Öcalan,27,Kadın,İzmir,Ön Lisans,Ücretli Çalışan,23423.92,Bekar,1240,2022-05-01
C03361,Ayşan Göken Sezgin Korutürk,62,Erkek,İstanbul,Yüksek Lisans,Ücretli Çalışan,11065.21,Bekar,1448,2015-05-08
C03362,Sernur Soylu,58,Kadın,Ankara,Yüksek Lisans,Ücretli Çalışan,26097.38,Bekar,1543,2015-07-14
C03363,Zubeyde Irıs Ülker Soylu,28,Erkek,Ankara,Yüksek Lisans,Ücretli Çalışan,10702.19,Evli,1572,2021-09-29
C03364,Nezize Ertaş,58,Kadın,Ankara,Lise,Serbest Meslek,16358.74,Boşanmış,1215,2019-09-25
C03365,İmam Ergül,18,Erkek,Gaziantep,Ön Lisans,Serbest Meslek,12818.64,Boşanmış,1271,2015-06-08
C03366,Müveddet Verde Öcalan,59,Kadın,İstanbul,Yüksek Lisans,Ücretli Çalışan,26981.59,Dul,1576,2024-10-12
C03367,Dr. Kitan Tarhan Fırat,35,Erkek,Eskişehir,Lisans,Ücretli Çalışan,15330.13,Evli,1851,2024-08-03
C03368,Bilgen Seven,42,Kadın,Ankara,Lise,Ücretli Çalışan,8000.0,Boşanmış,1211,2019-12-06
C03369,Dr. Besin Hüsmen Soylu,29,Erkek,İzmir,Ön Lisans,İşveren,15586.82,Dul,1640,2018-05-28
C03370,Ercihan Durdu,38,Erkek,Ankara,Lise,Ücretli Çalışan,19252.78,Dul,1828,2018-08-29
C03371,Okt. Gülsü Bitül Akar,31,Kadın,İzmir,Lise,Ücretli Çalışan,46114.83,Dul,1332,2024-04-24
C03372,Deryanur Aslan Akgündüz,41,Kadın,İstanbul,Lisans,Ücretli Çalışan,17561.4,Evli,1530,2016-02-21
C03373,Arş. Gör. Gökçe Kaver Çamurcuoğlu Tarhan,45,Kadın,İstanbul,Lise,Ücretli Çalışan,24227.07,Evli,1311,2022-05-20
C03374,Müret Paksu Zengin Seven,26,Kadın,Eskişehir,Lise,Ücretli Çalışan,61477.55,Dul,1379,2017-08-28
C03375,Mevlüdiye Akar,48,Kadın,Bursa,Ön Lisans,Emekli,9667.85,Evli,1270,2019-10-10
C03376,Sezal Rahmet Sezer,38,Kadın,Bursa,Lisans,İşveren,24655.78,Boşanmış,819,2021-03-19
C03377,Şeyda Demir,41,Kadın,Bursa,Lise,Ücretli Çalışan,11880.06,Boşanmış,1461,2016-07-27
C03378,Prof. Sevcan Özlem Çetin,27,Erkek,İstanbul,Lise,Serbest Meslek,13562.08,Boşanmış,1311,2020-06-26
C03379,Mahter Dilara Yılmaz Soylu,27,Kadın,Ankara,Lise,Ücretli Çalışan,16090.91,Bekar,1201,2020-12-07
C03380,Nakip Tarhan,18,Kadın,Ankara,Lisans,Emekli,31510.64,Boşanmış,1055,2020-01-10
C03381,Razı Arslan,37,Erkek,İzmir,Lisans,Ücretli Çalışan,27967.57,Evli,1346,2018-12-31
C03382,Çev. Nuyan Arslan,30,Erkek,Ankara,Lisans,İşveren,22066.31,Boşanmış,1779,2016-04-04
C03383,Öztürk Arslan,25,Erkek,İstanbul,Lisans,İşveren,18628.23,Dul,1066,2017-03-27
C03384,Mutluhan Türk,35,Kadın,İstanbul,Lise,Ücretli Çalışan,20239.51,Bekar,1286,2017-06-29
C03385,Fazul Alemdar,34,Kadın,Ankara,Yüksek Lisans,Ücretli Çalışan,10575.53,Bekar,1399,2022-09-20
C03386,Almus Odkanlı Hançer Yılmaz,52,Kadın,Ankara,İlkokul,Ücretli Çalışan,12164.6,Dul,1224,2020-09-03
C03387,Okt. Abiye Ayyaruk Eraslan,46,Kadın,Gaziantep,Lisans,Ücretli Çalışan,34387.24,Boşanmış,1126,2023-11-28
C03388,Hiçsönmez Akgündüz,37,Erkek,İstanbul,Lise,Ücretli Çalışan,22638.54,Dul,1474,2017-01-23
C03389,Turcein Övün Manço,18,Kadın,Ankara,Lise,Ücretli Çalışan,24971.5,Boşanmış,1799,2019-08-01
C03390,Yayak Aslan,41,Kadın,Eskişehir,Lisans,Ücretli Çalışan,12531.52,Dul,1251,2024-02-09
C03391,Yümun Akar,61,Kadın,İstanbul,Lisans,İşveren,30015.92,Bekar,1660,2018-12-30
C03392,Yrd. Doç. Bezek Masume Bilgin,44,Erkek,İstanbul,Lise,Ücretli Çalışan,14801.57,Dul,1329,2020-07-26
C03393,Necmettin Hürdoğan Yüksel,39,Erkek,Ankara,Ön Lisans,Ücretli Çalışan,25522.31,Evli,1877,2021-08-23
C03394,Sadiye Gülen Akçay,53,Kadın,Denizli,Lise,İşveren,10522.56,Dul,1435,2016-07-13
C03395,Ermutlu Gökay Tevetoğlu Hançer,48,Erkek,Mersin,Lisans,Serbest Meslek,26330.6,Dul,1342,2017-12-09
C03396,Yrd. Doç. Merzuk Tarhan,74,Erkek,İstanbul,Lisans,İşsiz,11218.42,Bekar,829,2022-09-25
C03397,Üçgül Yaman,42,Kadın,İzmir,Lisans,Ücretli Çalışan,51666.32,Dul,1290,2017-07-22
C03398,Erensoy Yaman,36,Kadın,Gaziantep,Lisans,Serbest Meslek,32363.36,Boşanmış,1495,2016-11-01
C03399,Arş. Gör. Gülnaziye Menfeat Hançer,35,Kadın,İzmir,Ön Lisans,Ücretli Çalışan,25707.42,Boşanmış,1568,2025-02-22
C03400,Gencaslan Durdu,52,Erkek,Ankara,Lisans,Ücretli Çalışan,35637.76,Boşanmış,1576,2021-12-11
C03401,Arş. Gör. Gülbiye Nurey Çetin Akgündüz,43,Erkek,Bursa,Ön Lisans,İşveren,21946.21,Boşanmış,1622,2024-03-28
C03402,Dr. Eriş Yepelek Dumanlı,40,Erkek,Ankara,Lisans,İşveren,19924.91,Boşanmış,1799,2023-06-17
C03403,Tutkucan İhsanoğlu,58,Kadın,Kayseri,Lise,Ücretli Çalışan,10113.24,Evli,1382,2015-10-20
C03404,Simber Nejdet Şafak Ertaş,31,Erkek,Adana,Lisans,Ücretli Çalışan,17327.72,Bekar,1600,2024-03-12
C03405,Öğr. Sevsevil Arıpınar Çamurcuoğlu,48,Kadın,Bursa,Yüksek Lisans,Ücretli Çalışan,18949.69,Dul,1021,2025-01-29
C03406,Çıvgın Seven,28,Kadın,Eskişehir,Lisans,Ücretli Çalışan,29834.62,Boşanmış,814,2025-04-09
C03407,Çağveren Yaman,54,Erkek,Gaziantep,Lisans,İşsiz,25198.85,Evli,1549,2019-10-09
C03408,Henife İhsan Zorlu,37,Kadın,İzmir,Ön Lisans,Ücretli Çalışan,8000.0,Bekar,1487,2015-12-06
C03409,Elamiye Zilfa Akçay Durdu,55,Kadın,Bursa,Lise,Ücretli Çalışan,30215.94,Boşanmış,1334,2023-06-08
C03410,Ayşeana Pekkan Yaman,41,Kadın,Konya,Lisans,Ücretli Çalışan,15681.29,Dul,1295,2024-05-10
C03411,Ahter Ertaş Sezgin,51,Erkek,Samsun,Lise,Ücretli Çalışan,11627.29,Bekar,1156,2024-12-14
C03412,Av. Ayşenur Bilkay Yorulmaz Aslan,26,Kadın,Gaziantep,Ön Lisans,İşveren,10192.31,Bekar,1416,2019-02-26
C03413,Güçyeter Suphi Sakarya Alemdar,53,Erkek,Eskişehir,Lisans,Ücretli Çalışan,18339.37,Evli,1123,2024-03-25
C03414,Özgün Sümerya Sezer,50,Kadın,Bursa,Lisans,İşveren,42555.56,Bekar,1338,2023-06-18
C03415,Bahtinur Demir,34,Kadın,Konya,Lisans,Serbest Meslek,25135.77,Evli,1900,2016-06-02
C03416,Vâlâ Değmeer Fırat,33,Kadın,Adana,Lise,Serbest Meslek,10942.37,Evli,1537,2023-10-30
C03417,Selaheddin Korutürk,49,Kadın,İstanbul,Yüksek Lisans,Serbest Meslek,19985.44,Evli,1360,2024-07-25
C03418,Uz. Habibe Akçay Tarhan,51,Erkek,Ankara,Lisans,Serbest Meslek,25276.14,Boşanmış,1307,2018-12-02
C03419,Giz Şener,40,Erkek,İstanbul,Lise,Ücretli Çalışan,10847.95,Boşanmış,1551,2024-04-07
C03420,Ahter Süzer Mansız,36,Kadın,Kayseri,Lisans,Ücretli Çalışan,16381.86,Bekar,1491,2018-03-06
C03421,Barsen Erdoğan,40,Kadın,İstanbul,Lisans,Ücretli Çalışan,29813.56,Evli,1647,2019-06-29
C03422,Birgit Tevetoğlu,38,Erkek,Eskişehir,Lisans,Ücretli Çalışan,28103.54,Dul,1600,2017-04-22
C03423,Rahmet Aytek Yüksel Bilir,34,Erkek,İstanbul,Ön Lisans,Ücretli Çalışan,18842.62,Evli,1462,2022-09-28
C03424,Nehip Akar Karadeniz Zorlu,46,Erkek,İzmir,Lise,Ücretli Çalışan,16896.13,Evli,1402,2023-12-15
C03425,Öğr. Azade Döner Hançer Gülen,63,Kadın,Bursa,Lisans,Serbest Meslek,30420.77,Dul,1309,2016-01-06
C03426,Uz. Hasret Karadeniz Akdeniz,46,Erkek,İzmir,Lise,Ücretli Çalışan,21020.59,Boşanmış,1597,2024-08-26
C03427,Şeyda Tarhan,41,Erkek,İstanbul,Ön Lisans,Ücretli Çalışan,34041.62,Evli,1586,2019-01-02
C03428,Av. Şüküfe Ecegül Şafak Manço,39,Kadın,İstanbul,Lise,Ücretli Çalışan,31856.15,Dul,1558,2022-08-12
C03429,Cezayir Manço,41,Kadın,Gaziantep,Yüksek Lisans,Serbest Meslek,22955.44,Dul,1476,2020-06-14
C03430,Uz. Ozansü Ziyaettin Sezer,40,Kadın,Kayseri,Lisans,Ücretli Çalışan,15305.8,Dul,1312,2023-08-03
C03431,Nesip Güçlü,28,Erkek,İstanbul,Yüksek Lisans,Serbest Meslek,10653.11,Boşanmış,1160,2016-12-26
C03432,Maksüde Cemiyle Zengin,37,Erkek,Gaziantep,Lise,Ücretli Çalışan,20876.99,Dul,1432,2015-11-10
C03433,Okt. Kâzime Gülen Kısakürek,18,Kadın,Bursa,Lisans,Ücretli Çalışan,40480.02,Boşanmış,1691,2022-02-12
C03434,Nabil Kızıltunç Alemdar Şafak,45,Erkek,İzmir,Lisans,Emekli,47022.0,Boşanmış,1215,2019-08-05
C03435,Akboğa Arslan,62,Kadın,Denizli,Yüksek Lisans,İşveren,12908.66,Bekar,1439,2017-02-12
C03436,Dr. Özdeş Oluş Yılmaz Zengin,24,Kadın,İstanbul,Doktora,Serbest Meslek,20062.59,Bekar,1516,2017-12-17
C03437,Avunç Selçuk Türk,38,Erkek,İstanbul,Lise,Ücretli Çalışan,27480.85,Bekar,1524,2017-12-14
C03438,Ervaniye Simber Akgündüz Gül,33,Erkek,İzmir,Lisans,Serbest Meslek,15443.35,Evli,1702,2021-08-21
C03439,Çev. Akise Ferinaz Ergül Zorlu,32,Kadın,Eskişehir,Lisans,Ücretli Çalışan,30089.49,Bekar,1805,2019-09-10
C03440,Hindal Akçay,19,Erkek,Antalya,Yüksek Lisans,Ücretli Çalışan,33183.79,Bekar,1900,2021-05-22
C03441,Uğur Erdoğan Akçay,43,Erkek,Eskişehir,Lisans,Ücretli Çalışan,26097.32,Boşanmış,1759,2024-10-08
C03442,Hunalp Şensoy,36,Erkek,İstanbul,Lisans,Ücretli Çalışan,21634.1,Boşanmış,1171,2021-01-11
C03443,Sevim Demirel,41,Erkek,İstanbul,Ön Lisans,Serbest Meslek,24938.06,Dul,1629,2017-12-25
C03444,Eşref Çetin,52,Kadın,Bursa,Ön Lisans,Emekli,14063.51,Bekar,1206,2023-11-06
C03445,Pembesin Begim Çamurcuoğlu,62,Erkek,Gaziantep,Lisans,Ücretli Çalışan,18626.72,Bekar,1550,2017-04-11
C03446,Öğr. Solma Tevetoğlu Ülker,39,Kadın,Bursa,Lisans,Ücretli Çalışan,13769.95,Bekar,1785,2020-09-08
C03447,Yrd. Doç. Yamin İhsanoğlu,33,Erkek,Ankara,Lisans,Ücretli Çalışan,12000.72,Evli,1267,2023-03-19
C03448,Elifnur Sezer,18,Erkek,İstanbul,Ön Lisans,Ücretli Çalışan,14867.32,Bekar,1057,2024-04-20
C03449,İncifir Zengin,47,Kadın,Adana,Lisans,Ücretli Çalışan,14720.02,Bekar,1601,2018-11-30
C03450,İlklima Rakide Erdoğan Türk,56,Erkek,Samsun,Lise,Ücretli Çalışan,28325.82,Evli,1446,2019-06-10
C03451,Şevket Gül,41,Erkek,Konya,Yüksek Lisans,Ücretli Çalışan,10034.22,Boşanmış,1346,2015-10-05
C03452,Öğr. Aysoy Ülker,29,Kadın,Kayseri,Lise,Serbest Meslek,27240.14,Bekar,1900,2021-11-08
C03453,Omaca Umutcan Güçlü Hayrioğlu,45,Erkek,İzmir,Lise,Ücretli Çalışan,8135.45,Boşanmış,1289,2023-07-02
C03454,Prof. Ünlen Yümun Çetin,41,Kadın,İstanbul,Lisans,Ücretli Çalışan,20729.45,Boşanmış,1317,2016-02-13
C03455,Dr. Cangür Yurdanur Akçay,42,Kadın,İstanbul,Doktora,Serbest Meslek,11394.37,Evli,1143,2024-06-03
C03456,Sabır İhsanoğlu Erdoğan,47,Kadın,İstanbul,Ön Lisans,Serbest Meslek,12618.91,Boşanmış,1514,2016-02-09
C03457,Tanpınar Erensoy Demir,23,Kadın,İstanbul,Lise,İşsiz,44098.09,Dul,946,2015-04-26
C03458,Şekim Çamok Erdoğan,37,Erkek,İstanbul,Ön Lisans,Serbest Meslek,23127.46,Boşanmış,1358,2024-09-15
C03459,Prof. Nurdeniz Şemsinisa Şener Karadeniz,41,Erkek,İstanbul,Lise,Emekli,25820.15,Bekar,1700,2020-07-24
C03460,Cangür Hayrioğlu,49,Kadın,İstanbul,İlkokul,İşveren,18447.52,Evli,1463,2016-12-07
C03461,Velitdin Muktedir Kısakürek Yaman,68,Kadın,İzmir,Lisans,Ücretli Çalışan,30560.09,Bekar,1269,2017-02-27
C03462,Delil Eraslan,41,Erkek,İstanbul,Ön Lisans,Ücretli Çalışan,17140.26,Bekar,1466,2020-04-29
C03463,Öğr. Macide Bilgin Akar,25,Erkek,Ankara,Lisans,Ücretli Çalışan,16558.16,Bekar,1900,2016-09-12
C03464,Öğr. Üzer Fırat,46,Kadın,Bursa,Lisans,İşveren,8000.0,Evli,1684,2019-05-21
C03465,Atnan Zengin,53,Erkek,Adana,Lise,Emekli,16955.06,Boşanmış,1639,2017-03-16
C03466,Tekiner Ülker,29,Kadın,İstanbul,Ön Lisans,Ücretli Çalışan,16129.17,Boşanmış,1874,2015-05-03
C03467,Deviner Akkerman Sezgin Yaman,36,Erkek,İstanbul,Lise,Ücretli Çalışan,8592.29,Bekar,1364,2015-04-17
C03468,Ilgı Öcalan,39,Kadın,Bursa,Lise,İşveren,34175.55,Bekar,1503,2022-05-04
C03469,Yrd. Doç. Zöhrehan Benek Şama,34,Kadın,İstanbul,Lise,Ücretli Çalışan,31897.26,Dul,1530,2021-05-08
C03470,Dr. Yurttaş Çamurcuoğlu,30,Erkek,Mersin,Lisans,Ücretli Çalışan,33515.02,Dul,1548,2016-08-06
C03471,Öğr. Gülter Durdu Alemdar,40,Kadın,Gaziantep,Lise,Ücretli Çalışan,21591.58,Boşanmış,1232,2023-05-04
C03472,Arş. Gör. Nefaret Ergül Mansız,33,Kadın,Trabzon,Lise,Ücretli Çalışan,19962.53,Evli,1451,2021-02-19
C03473,Özüdoğru Erdoğan,55,Kadın,İzmir,İlkokul,İşveren,21978.78,Boşanmış,1713,2018-06-08
C03474,Öğr. Nurgil Belkize Durdu Çorlu,40,Kadın,Denizli,Lise,Ücretli Çalışan,32058.89,Evli,1599,2023-07-09
C03475,Özbilek Fırat,40,Kadın,İstanbul,Lise,Ücretli Çalışan,19811.59,Dul,1261,2015-03-05
C03476,Cevale Duha Soylu,46,Kadın,İstanbul,Lisans,Ücretli Çalışan,19573.03,Bekar,1374,2016-08-04
C03477,Bay Sıla Salami Şama,53,Kadın,Bursa,Lise,İşsiz,11354.88,Dul,994,2023-12-12
C03478,Eba Alemdar,52,Kadın,Ankara,İlkokul,İşveren,22970.94,Evli,1488,2019-09-20
C03479,Hüda Orçin Demirel,43,Erkek,Ankara,Lise,Serbest Meslek,21606.22,Evli,1120,2020-04-10
C03480,Begim Ferhan Arslan Erdoğan,35,Erkek,Bursa,Lise,Ücretli Çalışan,41251.17,Bekar,1335,2022-08-05
C03481,Av. Rabih Tanhan Zorlu,36,Erkek,Gaziantep,Ön Lisans,Ücretli Çalışan,15619.43,Boşanmış,1478,2016-04-03
C03482,Piran Açılay Duran,33,Kadın,İstanbul,Lisans,Ücretli Çalışan,24810.78,Bekar,1549,2018-08-02
C03483,Sidki Nebih İhsanoğlu Çamurcuoğlu,49,Kadın,İstanbul,Ön Lisans,İşsiz,12420.16,Dul,1014,2023-06-30
C03484,Asliye Türk,37,Erkek,İstanbul,Lisans,Serbest Meslek,24466.04,Dul,1301,2016-06-03
C03485,Sadeti Eraslan,50,Erkek,Trabzon,Yüksek Lisans,Ücretli Çalışan,33992.22,Boşanmış,1252,2018-07-01
C03486,Haciali Akgündüz,34,Kadın,İzmir,Lise,Ücretli Çalışan,15687.68,Bekar,1900,2021-05-01
C03487,Berki Değmeer Durmuş,34,Kadın,İzmir,Lisans,Ücretli Çalışan,42401.18,Evli,1183,2015-12-18
C03488,Balca Yüksel,28,Kadın,İstanbul,Lisans,Ücretli Çalışan,14632.9,Evli,1168,2019-05-29
C03489,Dr. Özdeş Akçay Mansız,36,Kadın,Gaziantep,Lisans,Serbest Meslek,14487.62,Evli,1175,2018-02-15
C03490,Hekmet Arkut Akça,53,Erkek,İstanbul,Yüksek Lisans,Ücretli Çalışan,34568.81,Bekar,1737,2020-08-27
C03491,Yrd. Doç. Şeyda Bezek Akgündüz,46,Kadın,Bursa,Lisans,Ücretli Çalışan,20779.75,Boşanmış,1375,2018-01-28
C03492,Uz. Koncagül Gül Türk,28,Kadın,Adana,İlkokul,Ücretli Çalışan,23466.94,Bekar,1206,2016-11-12
C03493,Aksay Olca Zorlu Bilgin,28,Erkek,Antalya,Lisans,Ücretli Çalışan,33483.6,Bekar,1900,2019-01-11
C03494,Sarya Susam Hançer Çetin,44,Kadın,Kayseri,Lisans,Emekli,32790.88,Bekar,1398,2015-09-07
C03495,Bay Alpcan Akatay Öcalan,23,Erkek,İstanbul,Lise,Ücretli Çalışan,26251.47,Dul,1562,2020-02-01
C03496,Sabih Tevetoğlu,40,Kadın,Bursa,İlkokul,Ücretli Çalışan,17870.94,Bekar,1740,2016-05-11
C03497,Alsoy Durmuş Güçlü,28,Erkek,Konya,İlkokul,Ücretli Çalışan,14069.98,Bekar,1127,2019-04-24
C03498,Kenter Çıdal Kısakürek,41,Kadın,Gaziantep,Lise,Serbest Meslek,12215.34,Dul,1208,2017-04-05
C03499,Melihcan Sezer,31,Erkek,Adana,Lisans,Emekli,17724.91,Dul,1088,2015-02-06
C03500,Arş. Gör. Eriş Divan Dumanlı,41,Erkek,Ankara,Doktora,Ücretli Çalışan,34936.47,Bekar,1533,2024-08-01
C03501,Tanır Kamar Ergül Akar,58,Erkek,İzmir,Lise,Emekli,36326.37,Evli,1654,2015-06-16
C03502,Sedife Çamurcuoğlu,40,Erkek,Antalya,Lise,Ücretli Çalışan,20133.19,Bekar,1690,2024-12-25
C03503,Emrullah Ekmel Çorlu,35,Kadın,Samsun,Lise,Ücretli Çalışan,8542.98,Bekar,1503,2020-11-13
C03504,Edgübay Seven,26,Erkek,İstanbul,Lisans,Emekli,12926.52,Boşanmış,1340,2022-10-14
C03505,Öğet Acar Bilge,38,Kadın,Adana,Yüksek Lisans,Ücretli Çalışan,10557.23,Boşanmış,1421,2016-09-06
C03506,Av. Alpsü Arısoy Yorulmaz,51,Kadın,Bursa,Lisans,İşsiz,11995.01,Bekar,1418,2015-10-08
C03507,Mevlüt Akçay,21,Erkek,Konya,Lise,Ücretli Çalışan,51678.44,Dul,1317,2015-05-03
C03508,Aynilhayat Minibe Ergül,41,Erkek,Samsun,Lisans,Ücretli Çalışan,8506.49,Boşanmış,1364,2018-03-06
C03509,Çev. Bedi Tali Gülen,42,Erkek,Kayseri,Ön Lisans,Serbest Meslek,19172.4,Evli,1359,2023-01-12
C03510,Dr. Dürrüşehvar Ülker Erdoğan,28,Kadın,İzmir,Lise,Ücretli Çalışan,33147.98,Bekar,1507,2024-02-01
C03511,Erensoy Akça,58,Kadın,Antalya,Lise,Ücretli Çalışan,15726.19,Evli,1391,2022-04-27
C03512,Oktüremiş Demirel,49,Erkek,Bursa,Lisans,Ücretli Çalışan,9601.37,Bekar,1076,2016-09-03
C03513,Gürten Selvi Demirel Hançer,53,Erkek,İstanbul,Lisans,İşsiz,11762.01,Bekar,645,2020-07-28
C03514,Âlemşah Maşide Bilge Şensoy,62,Erkek,Mersin,Ön Lisans,Ücretli Çalışan,10644.32,Boşanmış,1426,2022-02-22
C03515,Arş. Gör. Ertuncay Gümüştekin Sezer,40,Erkek,Ankara,Yüksek Lisans,İşsiz,8000.0,Evli,1033,2018-11-11
C03516,Alparslan Hekmet Akçay Seven,45,Kadın,İstanbul,Lise,İşsiz,23375.39,Bekar,1445,2023-08-27
C03517,Çev. Beste Bilir Çamurcuoğlu,35,Kadın,İzmir,Lise,Serbest Meslek,27463.88,Bekar,1327,2022-09-13
C03518,Şahmettin Fırat,23,Kadın,Bursa,Lisans,Ücretli Çalışan,11114.68,Boşanmış,934,2018-11-18
C03519,Çev. Ziyaettin Saydam Bilir,52,Erkek,Antalya,Yüksek Lisans,Serbest Meslek,10081.34,Bekar,1448,2024-11-27
C03520,Karaca Yolal Alemdar Çetin,36,Erkek,Bursa,Lise,Ücretli Çalışan,19030.69,Boşanmış,1840,2019-10-13
C03521,Aksay Yüksel,34,Kadın,İstanbul,Lisans,Ücretli Çalışan,26244.74,Evli,1509,2020-02-21
C03522,Dr. Servinaz Dilsitan Yıldırım Soylu,38,Kadın,Adana,Lisans,Ücretli Çalışan,56105.33,Evli,1139,2017-04-01
C03523,Eröz Ezgütekin Zengin,55,Kadın,İzmir,Doktora,İşsiz,26779.26,Dul,1100,2015-10-09
C03524,Melûl Alemdar Çorlu,59,Kadın,İstanbul,Yüksek Lisans,Ücretli Çalışan,8676.3,Boşanmış,1249,2015-02-17
C03525,Eşref Şuayp Mansız,25,Erkek,Ankara,Lise,Ücretli Çalışan,23991.08,Boşanmış,1221,2018-07-02
C03526,Teknaz Yıldırım Bilge,45,Kadın,Denizli,Lise,Ücretli Çalışan,18326.5,Evli,1380,2025-01-09
C03527,Nurveren Dumanlı Türk,44,Erkek,Ankara,Lise,Ücretli Çalışan,17661.11,Boşanmış,1227,2019-04-18
C03528,Öğr. Kasim Cevheri Ülker,73,Kadın,İstanbul,Lise,İşveren,16006.89,Evli,945,2015-01-29
C03529,Arş. Gör. Ayülker Merva Türk,29,Kadın,Samsun,Lise,Ücretli Çalışan,11268.04,Evli,1586,2017-11-28
C03530,Armahan Şennur İnönü Akçay,43,Erkek,İstanbul,Doktora,Ücretli Çalışan,23847.17,Evli,1407,2016-10-30
C03531,Kadınana Sezgin,36,Kadın,Adana,Lise,Emekli,16866.44,Dul,1439,2022-06-29
C03532,Çelikkan Yıldırım,50,Erkek,İzmir,İlkokul,İşsiz,23184.38,Dul,1345,2024-07-02
C03533,Saçı Bilge,45,Erkek,Eskişehir,Yüksek Lisans,Ücretli Çalışan,29673.19,Dul,1572,2016-09-17
C03534,Prof. Açılay Değer Durmuş,44,Erkek,Denizli,Yüksek Lisans,Emekli,34028.81,Dul,1293,2024-11-29
C03535,Mahnaz Akdeniz Akça,29,Erkek,İzmir,Lisans,İşsiz,11688.2,Boşanmış,1145,2020-04-22
C03536,Öğr. Ümmahan Özpetek Öcalan Fırat,18,Kadın,Antalya,Lisans,Ücretli Çalışan,24537.78,Evli,1392,2019-01-21
C03537,Feyzin Kısakürek,53,Erkek,Denizli,Lise,Ücretli Çalışan,14729.94,Boşanmış,1329,2020-08-12
C03538,Doç. Havse Emine. Çamurcuoğlu Yılmaz,53,Erkek,Denizli,Lise,Serbest Meslek,37138.56,Boşanmış,1329,2024-09-09
C03539,Kutun Çorlu,42,Kadın,Ankara,Lise,Ücretli Çalışan,22753.82,Dul,1593,2024-11-08
C03540,Prof. Salurbay Galip Şama,36,Erkek,İzmir,Yüksek Lisans,Serbest Meslek,35476.38,Evli,1027,2015-12-22
C03541,Ayduru Mansız Aslan,34,Erkek,Kayseri,Lisans,Ücretli Çalışan,24381.23,Boşanmış,1614,2016-11-01
C03542,Kifaye Hurşide Çetin Şensoy,56,Kadın,İstanbul,Ön Lisans,Ücretli Çalışan,34173.35,Boşanmış,1428,2023-12-26
C03543,Bayzettin Hançer,55,Kadın,Konya,Lise,Ücretli Çalışan,14453.35,Dul,1612,2023-09-06
C03544,Kardelen Akdeniz,61,Kadın,İzmir,Ön Lisans,Ücretli Çalışan,34431.42,Bekar,1526,2024-08-11
C03545,Öğr. Müslum Yıldırım,36,Kadın,Ankara,Lise,Serbest Meslek,10017.95,Boşanmış,1457,2020-08-11
C03546,Bayan Sidar Aycagül Ergül Güçlü,26,Kadın,Adana,Lisans,Emekli,13947.97,Boşanmış,1042,2021-07-31
C03547,Kösemen Yorulmaz,34,Kadın,Trabzon,Ön Lisans,İşveren,19681.09,Bekar,1568,2018-11-23
C03548,Eyyüp Akçay,32,Kadın,Trabzon,Lise,İşveren,32246.92,Evli,1447,2024-02-21
C03549,Banü Dumanlı,30,Erkek,İstanbul,Lisans,Emekli,22066.84,Bekar,1900,2023-12-30
C03550,Çev. Çıdal Çetin,44,Kadın,Kayseri,Lise,Serbest Meslek,16927.84,Dul,1118,2015-07-28
C03551,Işın Bilge,37,Erkek,İstanbul,Yüksek Lisans,Ücretli Çalışan,22152.77,Dul,1403,2016-08-05
C03552,Uz. Halenur Şener Akçay,20,Erkek,İstanbul,Lise,Ücretli Çalışan,13592.12,Evli,1663,2015-09-13
C03553,Tartış Şensoy,57,Kadın,İstanbul,Ön Lisans,İşsiz,13373.26,Bekar,1268,2015-11-25
C03554,Elhan Barsen Şensoy,25,Erkek,İstanbul,İlkokul,Ücretli Çalışan,37494.23,Boşanmış,1561,2025-04-22
C03555,Cevheri Utkucan Zorlu,51,Kadın,İstanbul,Lisans,Emekli,9211.5,Dul,1509,2023-05-20
C03556,Yrd. Doç. Miyesser Aykut Durmuş Demirel,39,Erkek,Konya,Lisans,Ücretli Çalışan,29242.2,Bekar,1728,2023-10-03
